id,province,province_code,province_misa_code,district,district_code,district_misa_code,ward,ward_code,ward_misa_code
255,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Thị trấn Sóc Sơn,255,VN1011501
256,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Bắc Phú,256,VN1011515
257,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Bắc Sơn,257,VN1011503
258,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Đông Xuân,258,VN1011529
259,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Đức Hòa,259,VN1011549
260,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Hiền Ninh,260,VN1011519
261,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Hồng Kỳ,261,VN1011505
262,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Kim Lũ,262,VN1011531
263,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Mai Đình,263,VN1011525
264,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Minh Phú,264,VN1011511
265,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Minh Trí,265,VN1011541
266,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Nam Sơn,266,VN1011507
267,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Phú Cường,267,VN1011551
268,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Phù Linh,268,VN1011513
269,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Phù Lỗ,269,VN1011539
270,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Phú Minh,270,VN1011533
271,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Quang Tiến,271,VN1011517
272,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Tân Dân,272,VN1011537
273,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Tân Hưng,273,VN1011543
274,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Tân Minh,274,VN1011545
275,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Thanh Xuân,275,VN1011527
276,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Tiên Dược,276,VN1011547
277,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Trung Giã,277,VN1011509
278,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Việt Long,278,VN1011521
279,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Xuân Giang,279,VN1011523
280,Hà Nội,1,VN101,Huyện Sóc Sơn,12,VN10115,Xã Xuân Thu,280,VN1011535
281,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Thị trấn Liên Quan,281,VN1013515
282,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Bình Phú,282,VN1013537
283,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Bình Yên,283,VN1013527
284,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Cẩm Yên,284,VN1013519
285,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Cần Kiệm,285,VN1013531
286,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Canh Nậu,286,VN1013523
287,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Chàng Sơn,287,VN1013529
288,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Đại Đồng,288,VN1013517
289,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Dị Nậu,289,VN1013525
290,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Đồng Trúc,290,VN1013539
291,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Hạ Bằng,291,VN1013513
292,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Hương Ngải,292,VN1013521
293,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Hữu Bằng,293,VN1013503
294,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Kim Quan,294,VN1013507
295,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Lại Thượng,295,VN1013505
296,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Phú Kim,296,VN1013501
297,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Phùng Xá,297,VN1013533
298,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Tân Xã,298,VN1013511
299,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Thạch Hòa,299,VN1013509
300,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Thạch Xá,300,VN1013535
301,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Tiến Xuân,301,VN1013545
302,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Yên Bình,302,VN1013541
303,Hà Nội,1,VN101,Huyện Thạch Thất,13,VN10135,Xã Yên Trung,303,VN1013543
304,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Thị trấn Kim Bài,304,VN1014139
305,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Bích Hòa,305,VN1014141
306,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Bình Minh,306,VN1014117
307,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Cao Dương,307,VN1014105
308,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Cao Viên,308,VN1014115
309,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Cự Khê,309,VN1014107
310,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Dân Hòa,310,VN1014133
311,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Đỗ Động,311,VN1014127
312,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Hồng Dương,312,VN1014137
313,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Kim An,313,VN1014109
314,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Kim Thư,314,VN1014129
315,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Liên Châu,315,VN1014135
316,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Mỹ Hưng,316,VN1014101
317,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Phương Trung,317,VN1014131
318,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Tam Hưng,318,VN1014119
319,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Tân Ước,319,VN1014111
320,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Thanh Cao,320,VN1014121
321,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Thanh Mai,321,VN1014103
322,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Thanh Thùy,322,VN1014123
323,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Thanh Văn,323,VN1014125
324,Hà Nội,1,VN101,Huyện Thanh Oai,14,VN10141,Xã Xuân Dương,324,VN1014113
325,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Thị trấn Văn Điển,325,VN1012301
326,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Đại áng,326,VN1012319
327,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Đông Mỹ,327,VN1012331
328,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Duyên Hà,328,VN1012315
329,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Hữu Hòa,329,VN1012307
330,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Liên Ninh,330,VN1012321
331,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Ngọc Hồi,331,VN1012329
332,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Ngũ Hiệp,332,VN1012323
333,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Tả Thanh Oai,333,VN1012325
334,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Tam Hiệp,334,VN1012309
335,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Tân Triều,335,VN1012303
336,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Thanh Liệt,336,VN1012305
337,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Tứ Hiệp,337,VN1012311
338,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Vạn Phúc,338,VN1012317
339,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Vĩnh Quỳnh,339,VN1012313
340,Hà Nội,1,VN101,Huyện Thanh Trì,15,VN10123,Xã Yên Mỹ,340,VN1012327
341,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Thị trấn Thường Tín,341,VN1014321
342,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Chương Dương,342,VN1014315
343,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Dũng Tiến,343,VN1014317
344,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Duyên Thái,344,VN1014325
345,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Hà Hồi,345,VN1014313
346,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Hiền Giang,346,VN1014331
347,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Hòa Bình,347,VN1014329
348,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Hồng Vân,348,VN1014301
349,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Khánh Hà,349,VN1014327
350,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Lê Lợi,350,VN1014347
351,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Liên Phương,351,VN1014311
352,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Minh Cường,352,VN1014357
353,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Nghiêm Xuyên,353,VN1014353
354,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Nguyễn Trãi,354,VN1014343
355,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Nhị Khê,355,VN1014307
356,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Ninh Sở,356,VN1014323
357,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Quất Động,357,VN1014303
358,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Tân Minh,358,VN1014345
359,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Thắng Lợi,359,VN1014349
360,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Thống Nhất,360,VN1014351
361,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Thư Phú,361,VN1014341
362,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Tiền Phong,362,VN1014339
363,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Tô Hiệu,363,VN1014355
364,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Tự Nhiên,364,VN1014337
365,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Văn Bình,365,VN1014309
366,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Vạn Điểm,366,VN1014305
367,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Văn Phú,367,VN1014335
368,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Vân Tảo,368,VN1014333
369,Hà Nội,1,VN101,Huyện Thường Tín,16,VN10143,Xã Văn Tự,369,VN1014319
370,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Thị trấn Vân Đình,370,VN1014719
371,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Cao Thành,371,VN1014727
372,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Đại Cường,372,VN1014755
373,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Đại Hùng,373,VN1014751
374,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Đội Bình,374,VN1014749
375,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Đông Lỗ,375,VN1014701
376,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Đồng Tân,376,VN1014735
377,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Đồng Tiến,377,VN1014711
378,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Hòa Lâm,378,VN1014741
379,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Hòa Nam,379,VN1014745
380,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Hòa Phú,380,VN1014747
381,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Hoa Sơn,381,VN1014723
382,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Hòa Xá,382,VN1014703
383,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Hồng Quang,383,VN1014757
384,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Kim Đường,384,VN1014743
385,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Liên Bạt,385,VN1014729
386,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Lưu Hoàng,386,VN1014717
387,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Minh Đức,387,VN1014739
388,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Phù Lưu,388,VN1014753
389,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Phương Tú,389,VN1014731
390,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Quảng Phú Cầu,390,VN1014725
391,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Sơn Công,391,VN1014705
392,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Tảo Dương Văn,392,VN1014713
393,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Trầm Lộng,393,VN1014715
394,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Trung Tú,394,VN1014733
395,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Trường Thịnh,395,VN1014709
396,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Vạn Thái,396,VN1014737
397,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Viên An,397,VN1014707
398,Hà Nội,1,VN101,Huyện ứng Hòa,17,VN10147,Xã Viên Nội,398,VN1014721
399,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Cống Vị,399,VN1010107
400,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Điện Biên,400,VN1010123
401,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Đội Cấn,401,VN1010115
402,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Giảng Võ,402,VN1010119
403,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Kim Mã,403,VN1010117
404,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Liễu Giai,404,VN1010109
405,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Ngọc Hà,405,VN1010113
406,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Ngọc Khánh,406,VN1010127
407,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Nguyễn Trung Trực,407,VN1010111
408,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Phúc Xá,408,VN1010101
409,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Quán Thánh,409,VN1010125
410,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Thành Công,410,VN1010121
411,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Trúc Bạch,411,VN1010103
412,Hà Nội,1,VN101,Quận Ba Đình,18,VN10101,Phường Vĩnh Phúc,412,VN1010105
413,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Cổ Nhuế 1,413,VN1015711
414,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Cổ Nhuế 2,414,VN1015713
415,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Đông Ngạc,415,VN1015705
416,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Đức Thắng,416,VN1015707
417,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Liên Mạc,417,VN1015715
418,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Minh Khai,418,VN1015721
419,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Phú Diễn,419,VN1015723
420,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Phúc Diễn,420,VN1015725
421,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Tây Tựu,421,VN1015719
422,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Thượng Cát,422,VN1015717
423,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Thụy Phương,423,VN1015709
424,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Xuân Đỉnh,424,VN1015701
425,Hà Nội,1,VN101,Quận Bắc Từ Liêm,19,VN10157,Phường Xuân Tảo,425,VN1015703
426,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Dịch Vọng,426,VN1011303
427,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Dịch Vọng Hậu,427,VN1011305
428,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Mai Dịch,428,VN1011301
429,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Nghĩa Đô,429,VN1011311
430,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Nghĩa Tân,430,VN1011313
431,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Quan Hoa,431,VN1011307
432,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Trung Hòa,432,VN1011309
433,Hà Nội,1,VN101,Quận Cầu Giấy,20,VN10113,Phường Yên Hòa,433,VN1011315
434,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Cát Linh,434,VN1010901
435,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Hàng Bột,435,VN1010909
436,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Khâm Thiên,436,VN1010911
437,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Khương Thượng,437,VN1010929
438,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Kim Liên,438,VN1010925
439,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Láng Hạ,439,VN1010937
440,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Láng Thượng,440,VN1010905
441,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Nam Đồng,441,VN1010915
442,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Ngã Tư Sở,442,VN1010927
443,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường ô Chợ Dừa,443,VN1010907
444,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Phương Liên,444,VN1010921
445,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Phương Mai,445,VN1010933
446,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Quang Trung,446,VN1010917
447,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Quốc Tử Giám,447,VN1010935
448,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Thịnh Quang,448,VN1010923
449,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Thổ Quan,449,VN1010913
450,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Trung Liệt,450,VN1010919
451,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Trung Phụng,451,VN1010939
452,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Trung Tự,452,VN1010941
453,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Văn Chương,453,VN1010931
454,Hà Nội,1,VN101,Quận Đống đa,21,VN10109,Phường Văn Miếu,454,VN1010903
455,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Biên Giang,455,VN1012723
456,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Đồng Mai,456,VN1012721
457,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Dương Nội,457,VN1012719
458,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Hà Cầu,458,VN1012711
459,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Kiến Hưng,459,VN1012715
460,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường La Khê,460,VN1012728
461,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Mộ Lao,461,VN1012703
462,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Nguyễn Trãi,462,VN1012701
463,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Phú La,463,VN1012727
464,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Phú Lãm,464,VN1012717
465,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Phú Lương,465,VN1012725
466,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Phúc La,466,VN1012709
467,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Quang Trung,467,VN1012707
468,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Vạn Phúc,468,VN1012705
469,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Văn Quán,469,VN1012704
470,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Yên Nghĩa,470,VN1012713
471,Hà Nội,1,VN101,Quận Hà Đông,22,VN10127,Phường Yết Kiêu,471,VN1012729
472,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Bạch Đằng,472,VN1010727
473,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Bách Khoa,473,VN1010713
474,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Bạch Mai,474,VN1010719
475,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Cầu Dền,475,VN1010711
476,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Đống Mác,476,VN1010705
477,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Đồng Nhân,477,VN1010703
478,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Đồng Tâm,478,VN1010715
479,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Lê Đại Hành,479,VN1010701
480,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Minh Khai,480,VN1010735
481,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Nguyễn Du,481,VN1010739
482,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Phạm Đình Hổ,482,VN1010729
483,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Phố Huế,483,VN1010733
484,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Quỳnh Lôi,484,VN1010721
485,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Quỳnh Mai,485,VN1010737
486,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Thanh Lương,486,VN1010707
487,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Thanh Nhàn,487,VN1010709
488,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Trương Định,488,VN1010723
489,Hà Nội,1,VN101,Quận Hai Bà Trưng,23,VN10107,Phường Vĩnh Tuy,489,VN1010717
490,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Chương Dương,490,VN1010515
491,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Cửa Đông,491,VN1010531
492,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Cửa Nam,492,VN1010519
493,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Đồng Xuân,493,VN1010529
494,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Bạc,494,VN1010513
495,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Bài,495,VN1010525
496,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Bồ,496,VN1010509
497,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Bông,497,VN1010527
498,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Buồm,498,VN1010505
499,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Đào,499,VN1010507
500,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Gai,500,VN1010533
501,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Mã,501,VN1010503
502,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Hàng Trống,502,VN1010517
503,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Lý Thái Tổ,503,VN1010511
504,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Phan Chu Trinh,504,VN1010523
505,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Phúc Tân,505,VN1010501
506,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Trần Hưng Đạo,506,VN1010521
507,Hà Nội,1,VN101,Quận Hoàn Kiếm,24,VN10105,Phường Tràng Tiền,507,VN1010535
508,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Đại Kim,508,VN1010823
509,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Định Công,509,VN1010803
510,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Giáp Bát,510,VN1010813
511,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Hoàng Liệt,511,VN1010817
512,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Hoàng Văn Thụ,512,VN1010811
513,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Lĩnh Nam,513,VN1010825
514,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Mai Động,514,VN1010805
515,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Tân Mai,515,VN1010809
516,Hà Nội,1,VN101,Quận Hoàng Mai,25,VN10108,Phường Thanh Trì,516,VN1010821
