,province,province_code,district,district_code,ward,ward_code,ghn_provinceId,ghn_districtId,ghn_ward_code,province_misa_code,district_misa_code,ward_misa_code
234,Thành phố Hà Nội,1,Quận Bắc Từ Liêm,21,Phường Phúc Diễn,620,201,1482,11008,string,string,string
235,Thành phố Hà Nội,1,Huyện Mê Linh,250,Thị trấn Chi Đông,8973,201,1581,1B2901,string,string,string
236,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Đại Thịnh,8974,201,1581,1B2904,string,string,string
237,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Kim Hoa,8977,201,1581,1B2906,string,string,string
238,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Thạch Đà,8980,201,1581,1B2910,string,string,string
239,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tiến Thắng,8983,201,1581,1B2913,string,string,string
240,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tự Lập,8986,201,1581,1B2916,string,string,string
241,Thành phố Hà Nội,1,Huyện Mê Linh,250,Thị trấn Quang Minh,8989,201,1581,1B2902,string,string,string
242,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Thanh Lâm,8992,201,1581,1B2911,string,string,string
243,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tam Đồng,8995,201,1581,1B2909,string,string,string
244,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Liên Mạc,8998,201,1581,1B2907,string,string,string
245,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Vạn Yên,9001,201,1581,1B2918,string,string,string
246,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Chu Phan,9004,201,1581,1B2903,string,string,string
247,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tiến Thịnh,9007,201,1581,1B2914,string,string,string
248,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Mê Linh,9010,201,1581,1B2908,string,string,string
249,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Văn Khê,9013,201,1581,1B2917,string,string,string
250,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Hoàng Kim,9016,201,1581,1B2905,string,string,string
251,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tiền Phong,9019,201,1581,1B2912,string,string,string
252,Thành phố Hà Nội,1,Huyện Mê Linh,250,Xã Tráng Việt,9022,201,1581,1B2915,string,string,string
253,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Nguyễn Trãi,9538,201,1542,1B1508,string,string,string
254,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Mộ Lao,9541,201,1542,1B1507,string,string,string
255,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Văn Quán,9542,201,1542,1B1515,string,string,string
256,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Vạn Phúc,9544,201,1542,1B1514,string,string,string
257,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Yết Kiêu,9547,201,1542,1B1517,string,string,string
258,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Quang Trung,9550,201,1542,1B1513,string,string,string
259,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường La Khê,9551,201,1542,1B1506,string,string,string
260,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phú La,9552,201,1542,1B1509,string,string,string
261,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phúc La,9553,201,1542,1B1512,string,string,string
262,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Hà Cầu,9556,201,1542,1B1504,string,string,string
263,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Yên Nghĩa,9562,201,1542,1B1516,string,string,string
264,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Kiến Hưng,9565,201,1542,1B1505,string,string,string
265,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phú Lãm,9568,201,1542,1B1510,string,string,string
266,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Phú Lương,9571,201,1542,1B1511,string,string,string
267,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Dương Nội,9886,201,1542,1B1503,string,string,string
268,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Đồng Mai,10117,201,1542,1B1502,string,string,string
269,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Biên Giang,10123,201,1542,1B1501,string,string,string
270,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Lê Lợi,9574,201,1711,1B1601,string,string,string
271,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Phú Thịnh,9577,201,1711,1B1603,string,string,string
272,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Ngô Quyền,9580,201,1711,1B1602,string,string,string
273,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Quang Trung,9583,201,1711,1B1604,string,string,string
274,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Sơn Lộc,9586,201,1711,1B1605,string,string,string
275,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Xuân Khanh,9589,201,1711,1B1609,string,string,string
276,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Đường Lâm,9592,201,1711,1B1611,string,string,string
277,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Viên Sơn,9595,201,1711,1B1608,string,string,string
278,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Xuân Sơn,9598,201,1711,1B1615,string,string,string
279,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Hưng,9601,201,1711,1B1606,string,string,string
280,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Thanh Mỹ,9604,201,1711,1B1614,string,string,string
281,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Sơn Trầm,9607,201,1711,1B1607,string,string,string
282,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Kim Sơn,9610,201,1711,1B1612,string,string,string
283,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Sơn Đông,9613,201,1711,1B1613,string,string,string
284,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Cổ Đông,9616,201,1711,1B1610,string,string,string
285,Thành phố Hà Nội,1,Huyện Ba Vì,271,Thị trấn Tây Đằng,9619,201,1803,1B1701,string,string,string
286,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Cường,9625,201,1803,1B1716,string,string,string
287,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cổ Đô,9628,201,1803,1B1708,string,string,string
288,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tản Hồng,9631,201,1803,1B1721,string,string,string
289,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vạn Thắng,9634,201,1803,1B1729,string,string,string
290,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Châu Sơn,9637,201,1803,1B1706,string,string,string
291,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phong Vân,9640,201,1803,1B1714,string,string,string
292,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Đông,9643,201,1803,1B1717,string,string,string
293,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Phương,9646,201,1803,1B1718,string,string,string
294,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Châu,9649,201,1803,1B1715,string,string,string
295,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thái Hòa,9652,201,1803,1B1723,string,string,string
296,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Đồng Thái,9655,201,1803,1B1710,string,string,string
297,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Sơn,9658,201,1803,1B1719,string,string,string
298,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Minh Châu,9661,201,1803,1B1712,string,string,string
299,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vật Lại,9664,201,1803,1B1730,string,string,string
300,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Chu Minh,9667,201,1803,1B1707,string,string,string
301,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tòng Bạt,9670,201,1803,1B1727,string,string,string
302,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cẩm Lĩnh,9673,201,1803,1B1704,string,string,string
303,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Sơn Đà,9676,201,1803,1B1720,string,string,string
304,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Đông Quang,9679,201,1803,1B1709,string,string,string
305,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tiên Phong,9682,201,1803,1B1726,string,string,string
306,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thụy An,9685,201,1803,1B1725,string,string,string
307,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cam Thượng,9688,201,1803,1B1705,string,string,string
308,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thuần Mỹ,9691,201,1803,1B1724,string,string,string
309,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tản Lĩnh,9694,201,1803,1B1722,string,string,string
310,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Ba Trại,9697,201,1803,1B1702,string,string,string
311,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Minh Quang,9700,201,1803,1B1713,string,string,string
312,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Ba Vì,9703,201,1803,1B1703,string,string,string
313,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vân Hòa,9706,201,1803,1B1728,string,string,string
314,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Yên Bài,9709,201,1803,1B1731,string,string,string
315,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Khánh Thượng,9712,201,1803,1B1711,string,string,string
316,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Thị trấn Phúc Thọ,9715,201,1807,1B1801,string,string,string
317,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Hà,9718,201,1807,1B1819,string,string,string
318,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Phúc,9721,201,1807,1B1821,string,string,string
319,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Nam,9724,201,1807,1B1820,string,string,string
320,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Xuân Đình,9727,201,1807,800212,string,string,string
321,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Sen Phương,9733,201,1807,800213,string,string,string
322,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Võng Xuyên,9739,201,1807,1B1822,string,string,string
323,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thọ Lộc,9742,201,1807,1B1815,string,string,string
324,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Long Xuyên,9745,201,1807,1B1806,string,string,string
325,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thượng Cốc,9748,201,1807,1B1816,string,string,string
326,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Hát Môn,9751,201,1807,1B1803,string,string,string
327,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tích Giang,9754,201,1807,1B1817,string,string,string
328,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thanh Đa,9757,201,1807,1B1814,string,string,string
329,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Trạch Mỹ Lộc,9760,201,1807,1B1818,string,string,string
330,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Phúc Hòa,9763,201,1807,1B1808,string,string,string
331,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Ngọc Tảo,9766,201,1807,1B1807,string,string,string
332,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Phụng Thượng,9769,201,1807,1B1809,string,string,string
333,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tam Thuấn,9772,201,1807,1B1813,string,string,string
334,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tam Hiệp,9775,201,1807,1B1812,string,string,string
335,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Hiệp Thuận,9778,201,1807,1B1804,string,string,string
336,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Liên Hiệp,9781,201,1807,1B1805,string,string,string
337,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Thị trấn Phùng,9784,201,1804,1B2201,string,string,string
338,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Trung Châu,9787,201,1804,1B2216,string,string,string
339,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thọ An,9790,201,1804,1B2213,string,string,string
340,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thọ Xuân,9793,201,1804,1B2214,string,string,string
341,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Hồng Hà,9796,201,1804,1B2205,string,string,string
342,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Hồng,9799,201,1804,1B2207,string,string,string
343,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Hà,9802,201,1804,1B2206,string,string,string
344,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Hạ Mỗ,9805,201,1804,1B2204,string,string,string
345,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Trung,9808,201,1804,1B2208,string,string,string
346,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Phương Đình,9811,201,1804,1B2209,string,string,string
347,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thượng Mỗ,9814,201,1804,1B2215,string,string,string
348,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Tân Hội,9817,201,1804,1B2211,string,string,string
349,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Tân Lập,9820,201,1804,1B2212,string,string,string
350,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Đan Phượng,9823,201,1804,1B2202,string,string,string
351,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Đồng Tháp,9826,201,1804,1B2203,string,string,string
352,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Song Phượng,9829,201,1804,1B2210,string,string,string
353,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Thị trấn Trạm Trôi,9832,201,1805,1B2301,string,string,string
354,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đức Thượng,9835,201,1805,1B2309,string,string,string
355,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Minh Khai,9838,201,1805,1B2314,string,string,string
356,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Dương Liễu,9841,201,1805,1B2310,string,string,string
357,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Di Trạch,9844,201,1805,1B2306,string,string,string
358,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đức Giang,9847,201,1805,1B2308,string,string,string
359,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Cát Quế,9850,201,1805,1B2304,string,string,string
360,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Kim Chung,9853,201,1805,1B2311,string,string,string
361,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Yên Sở,9856,201,1805,1B2320,string,string,string
362,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Sơn Đồng,9859,201,1805,1B2315,string,string,string
363,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Vân Canh,9862,201,1805,1B2318,string,string,string
364,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đắc Sở,9865,201,1805,1B2305,string,string,string
365,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Lại Yên,9868,201,1805,1B2313,string,string,string
366,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Tiền Yên,9871,201,1805,1B2317,string,string,string
367,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Song Phương,9874,201,1805,1B2316,string,string,string
368,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã An Khánh,9877,201,1805,1B2302,string,string,string
369,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã An Thượng,9880,201,1805,1B2303,string,string,string
370,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Vân Côn,9883,201,1805,1B2319,string,string,string
371,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã La Phù,9889,201,1805,1B2312,string,string,string
372,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đông La,9892,201,1805,1B2307,string,string,string
373,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đông Xuân,4939,201,2004,1B2006,string,string,string
374,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Thị trấn Quốc Oai,9895,201,2004,1B2001,string,string,string
375,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Sài Sơn,9898,201,2004,1B2016,string,string,string
376,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phượng Cách,9901,201,2004,1B2015,string,string,string
377,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Yên Sơn,9904,201,2004,1B2021,string,string,string
378,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Ngọc Liệp,9907,201,2004,1B2011,string,string,string
379,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Ngọc Mỹ,9910,201,2004,1B2012,string,string,string
380,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Liệp Tuyết,9913,201,2004,1B2009,string,string,string
381,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Thạch Thán,9916,201,2004,1B2019,string,string,string
382,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đồng Quang,9919,201,2004,1B2005,string,string,string
383,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phú Cát,9922,201,2004,1B2013,string,string,string
384,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tuyết Nghĩa,9925,201,2004,1B2020,string,string,string
385,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Nghĩa Hương,9928,201,2004,1B2010,string,string,string
386,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Cộng Hòa,9931,201,2004,1B2003,string,string,string
387,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tân Phú,9934,201,2004,1B2018,string,string,string
388,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đại Thành,9937,201,2004,1B2004,string,string,string
389,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phú Mãn,9940,201,2004,1B2014,string,string,string
390,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Cấn Hữu,9943,201,2004,1B2002,string,string,string
391,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tân Hòa,9946,201,2004,1B2017,string,string,string
392,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Hòa Thạch,9949,201,2004,1B2008,string,string,string
393,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đông Yên,9952,201,2004,1B2007,string,string,string
394,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Yên Trung,4927,201,1808,1B1923,string,string,string
395,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Yên Bình,4930,201,1808,1B1922,string,string,string
396,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Tiến Xuân,4936,201,1808,1B1921,string,string,string
397,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Thị trấn Liên Quan,9955,201,1808,1B1901,string,string,string
398,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Đại Đồng,9958,201,1808,1B1908,string,string,string
399,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Cẩm Yên,9961,201,1808,1B1904,string,string,string
